Height,Position,Distance (m),Time,bpm,sensor-bpm,deviation,percent-error
3,Front,0.6,260.0,10.877447128295898,10.650304707553403,-0.2271424207424957,-0.020881960451144998
3,Front,0.6,270.0,11.4503812789917,14.28731320179377,2.836931922802071,0.24775872992168924
3,Front,0.6,280.0,11.78318977355957,14.385882596761796,2.6026928232022257,0.22088185569602187
3,Front,0.6,290.0,12.145749092102053,13.328789550468231,1.1830404583661789,0.0974036635694597
3,Front,0.6,300.0,11.424220085144045,13.915298545502916,2.491078460358871,0.21805238710327784
4,Front,0.6,0.0,8.982036591,7.961749297713484,-1.0202872932865157,-0.11359197693637137
4,Front,0.6,10.0,9.188361168,12.928041718288021,3.7396805502880213,0.40700191055964174
4,Front,0.6,20.0,10.40943813,15.038030902367716,4.628592772367716,0.44465346876197975
4,Front,0.6,30.0,10.32346821,14.716750531508904,4.393282321508904,0.4255626338107263
4,Front,0.6,40.0,11.41552544,7.751883814697884,-3.663641625302116,-0.3209349972156968
4,Front,0.6,50.0,12.01602173,9.694081838812048,-2.3219398911879523,-0.19323699169009012
4,Front,0.6,60.0,11.6369276,12.34851158877497,0.7115839887749704,0.06114878542124559
4,Front,0.6,70.0,11.02130795,10.618742074360176,-0.4025658756398247,-0.036526143490966036
4,Front,0.6,80.0,10.60820389,12.604882109706303,1.9966782197063022,0.1882201964074714
4,Front,0.6,90.0,10.78167152,12.282028621995067,1.5003571019950677,0.13915811655102878
4,Front,0.6,100.0,8.733624458,5.3147631498043495,-3.41886130819565,-0.39145961961576825
4,Front,0.6,110.0,10.94890594,8.354301995924995,-2.594603944075004,-0.2369738089169304
4,Front,0.6,120.0,10.676157,11.798362040388028,1.1222050403880282,0.10511320135026378
4,Front,0.6,130.0,10.98096657,6.701714062439602,-4.279252507560398,-0.3896972529951339
4,Front,0.6,140.0,11.40684414,9.592797131029396,-1.8140470089706042,-0.15903145398553717
4,Front,0.6,150.0,10.94890499,12.104400338344304,1.155495348344303,0.10553524296718761
4,Front,0.6,160.0,11.02941132,13.272505254950822,2.2430939349508225,0.2033738583022419
4,Front,0.6,170.0,11.95219135,14.545272120958673,2.5930807709586734,0.21695442241716398
4,Front,0.6,180.0,12.4378109,13.401883868808719,0.9640729688087184,0.07751146697436269
4,Front,0.6,190.0,12.12938023,13.550330392873736,1.4209501628737353,0.11714944506061833
4,Front,0.6,200.0,12.38816261,10.873416812012604,-1.5147457979873966,-0.12227364506538364
4,Front,0.6,210.0,12.31527138,4.487468652025892,-7.827802727974109,-0.6356175585936709
4,Front,0.6,220.0,12.34567928,7.308215719155659,-5.037463560844341,-0.4080345395822028
4,Front,0.6,230.0,11.88589573,14.193712832094558,2.3078171020945586,0.19416434019942044
4,Front,0.6,240.0,11.76470566,13.454332169098448,1.6896265090984475,0.14361825598775307
4,Front,0.6,250.0,9.07029438,13.491972415083463,4.421678035083463,0.4874900251124444
4,Front,0.6,260.0,9.625668526,16.343795316269304,6.718126790269304,0.6979387220869799
4,Front,0.6,270.0,0.0,10.052302131595585,10.052302131595585,inf
4,Front,0.6,280.0,0.0,13.768310848540708,13.768310848540708,inf
4,Front,0.6,290.0,12.185215,14.149377057511332,1.9641620575113325,0.16119223645305664
4,Front,0.6,300.0,11.80173111,12.680832362292648,0.8791012522926476,0.0744891782484144
5,Front,0.6,0.0,0.0,13.392350487730312,13.392350487730312,inf
5,Front,0.6,10.0,0.0,3.891933012516344,3.891933012516344,inf
5,Front,0.6,20.0,11.14206123,3.3092013392358437,-7.832859890764156,-0.7029991784351517
5,Front,0.6,30.0,11.02130795,7.81870924827753,-3.2025987017224704,-0.29058245321259446
5,Front,0.6,40.0,10.66098022,11.687172785758152,1.0261925657581514,0.09625686799727984
5,Front,0.6,50.0,10.30219841,11.93197329267351,1.6297748826735088,0.15819680594498556
5,Front,0.6,60.0,11.33786774,12.426434691466014,1.0885669514660137,0.096011611391933
5,Front,0.6,70.0,12.5313282,10.1516108376665,-2.3797173623335013,-0.18990144734486333
5,Front,0.6,80.0,13.00578022,13.875763882100328,0.8699836621003278,0.06689207778265284
5,Front,0.6,90.0,12.65822792,9.038419058075203,-3.6198088619247972,-0.28596489846777834
5,Front,0.6,100.0,13.66742611,14.345468222617011,0.6780421126170122,0.04961008072477607
5,Front,0.6,110.0,13.38290024,16.35077065456209,2.967870414562091,0.22176586250650338
5,Front,0.6,120.0,13.12335873,15.87936623501631,2.75600750501631,0.21000778548528712
5,Front,0.6,130.0,11.60990715,14.16772469645941,2.557817546459411,0.22031335077984762
5,Front,0.6,140.0,12.00800514,11.40308382399129,-0.6049213160087099,-0.050376503753620974
5,Front,0.6,150.0,12.53481865,13.854342976970596,1.3195243269705959,0.10526872097751457
5,Front,0.6,160.0,13.412817,13.355960958826698,-0.056856041173302785,-0.004238933638869656
5,Front,0.6,170.0,13.25478649,8.862676244878367,-4.392110245121634,-0.33136031639855057
5,Front,0.6,180.0,12.33552647,14.258926904419658,1.9234004344196585,0.15592365993436666
5,Front,0.6,190.0,12.35584831,13.565569315883181,1.2097210058831802,0.09790675439938128
5,Front,0.6,200.0,12.71186447,13.919228634805608,1.2073641648056075,0.09497931382567733
5,Front,0.6,210.0,13.45291424,14.878202758020256,1.4252885180202561,0.10594645090224378
5,Front,0.6,220.0,12.88475227,10.036051138042076,-2.848701131957924,-0.22109087332557026
5,Front,0.6,230.0,13.0624094,14.885129982204843,1.822720582204843,0.1395393856056022
5,Front,0.6,240.0,13.49325371,15.01324174722559,1.5199880372255912,0.11264799950356756
5,Front,0.6,250.0,12.99826622,16.08473781458567,3.086471594585669,0.23745256039121726
5,Front,0.6,260.0,10.56338024,15.445636215202052,4.882255975202051,0.4621869008098918
5,Front,0.6,270.0,10.7372942,9.57615721006038,-1.1611369899396191,-0.10814055834845424
5,Front,0.6,280.0,12.66713619,15.613112224029063,2.945976034029062,0.2325684345570348
5,Front,0.6,290.0,12.56106091,12.22790929243423,-0.33315161756577005,-0.026522570024363496
5,Front,0.6,300.0,12.17532444,13.821882708668774,1.6465582686687732,0.13523732174719552
