Height,Position,Distance (m),Time,bpm,sensor-bpm,deviation,percent-error
1,Front,0.6,10.0,12.65822792,11.541264415172323,-1.1169635048276767,-0.0882401163801826
1,Front,0.6,20.0,12.54355431,11.223904682236157,-1.3196496277638428,-0.10520539833847484
1,Front,0.6,30.0,11.1856823,11.158806757905982,-0.0268755420940181,-0.002402673468923581
1,Front,0.6,40.0,11.38088036,11.457064673558872,0.0761843135588709,0.006694061544362891
1,Front,0.6,50.0,11.17318439,10.119704040332458,-1.0534803496675416,-0.09428649102134272
1,Front,0.6,60.0,10.76040173,10.253299428011887,-0.5071023019881125,-0.047126707228254426
1,Front,0.6,70.0,10.83815002,11.850510348083839,1.0123603280838385,0.09340711525635798
1,Front,0.6,80.0,11.82965279,12.63992979981273,0.8102770098127294,0.06849541776050126
1,Front,0.6,90.0,12.57334423,12.48253664942344,-0.09080758057655913,-0.007222229735816207
1,Front,0.6,100.0,12.79863453,12.77614940153733,-0.02248512846266948,-0.001756838075965396
1,Front,0.6,110.0,12.87553692,12.890933741494253,0.015396821494253032,0.0011958197619189486
1,Front,0.6,120.0,12.77501774,12.76507463605478,-0.009943103945218468,-0.0007783240812328194
1,Front,0.6,130.0,12.91248226,12.753283854258274,-0.1591984057417264,-0.0123290319038724
1,Front,0.6,140.0,12.49132538,11.947688437953355,-0.5436369420466445,-0.043521157724148926
1,Front,0.6,150.0,12.5,12.082147637868493,-0.4178523621315069,-0.03342818897052055
1,Front,0.6,160.0,12.11631584,11.803441832204074,-0.31287400779592645,-0.025822536481182257
1,Front,0.6,170.0,11.77394009,11.894489386110774,0.1205492961107737,0.01023865377174462
1,Front,0.6,180.0,12.96456337,14.298308475083681,1.3337451050836808,0.10287620701287689
1,Front,0.6,190.0,14.01869106,13.625709993223866,-0.39298106677613376,-0.028032650487422452
1,Front,0.6,200.0,13.91035557,13.725188567274088,-0.1851670027259118,-0.01331145000529356
1,Front,0.6,210.0,13.68821335,13.916188214186263,0.22797486418626356,0.016654829842074573
1,Front,0.6,220.0,14.68531513,15.641491704139098,0.9561765741390982,0.06511106950546577
1,Front,0.6,230.0,14.92537308,14.10583657868905,-0.8195365013109495,-0.054908945787702175
1,Front,0.6,240.0,15.19536972,15.894421004754488,0.6990512847544874,0.04600423008032525
1,Front,0.6,250.0,15.49053383,15.696500683242432,0.20596685324243147,0.013296304407763039
1,Front,0.6,260.0,15.5555563,15.397322953172704,-0.15823334682729495,-0.010172143237802106
1,Front,0.6,270.0,15.63663387,15.186994143380446,-0.4496397266195551,-0.028755532063855574
1,Front,0.6,280.0,14.88306141,14.143986667671623,-0.739074742328377,-0.04965878470620226
1,Front,0.6,290.0,14.31980896,14.202839975593458,-0.11696898440654202,-0.00816833414002068
1,Front,0.6,300.0,14.33447075,14.735885586009012,0.4014148360090122,0.0280034640280676
2,Front,0.6,0.0,14.55301476,3.2093310522016423,-11.343683707798357,-0.7794731122638096
2,Front,0.6,10.0,15.14059162,3.8553708566077236,-11.285220763392276,-0.7453619413712366
2,Front,0.6,20.0,15.38461494,12.886243283817398,-2.498371656182602,-0.16239416234506043
2,Front,0.6,40.0,14.17322826,13.996395332290328,-0.17683292770967185,-0.01247654553117822
2,Front,0.6,60.0,16.22874832,17.386217050740537,1.1574687307405362,0.071322119729597
2,Front,0.6,70.0,16.80672264,16.268559135689067,-0.5381635043109334,-0.03202072860000107
2,Front,0.6,80.0,16.49646568,16.36584097092639,-0.13062470907361146,-0.007918345153894288
2,Front,0.6,90.0,15.48672581,14.689041354681681,-0.7976844553183184,-0.0515076243425994
2,Front,0.6,100.0,14.91477299,13.99801490090256,-0.9167580890974403,-0.061466446033882294
2,Front,0.6,110.0,13.78254223,13.933782926801866,0.15124069680186558,0.010973352686173164
2,Front,0.6,120.0,14.46280956,14.68882669107543,0.2260171310754302,0.01562747059191936
2,Front,0.6,130.0,15.02504158,15.7689170837945,0.7438755037945004,0.049509047933995826
2,Front,0.6,160.0,14.39342022,13.38854507998922,-1.00487514001078,-0.06981489629646762
2,Front,0.6,170.0,13.63636398,14.300812058276655,0.6644480782766546,0.048726191179054655
2,Front,0.6,180.0,14.69559193,15.543685864874421,0.8480939348744201,0.057710770611634696
2,Front,0.6,190.0,14.9572649,14.798015022935125,-0.15924987706487492,-0.010646991821671548
2,Front,0.6,200.0,15.36210728,15.382298096632223,0.020190816632222663,0.0013143259752201565
2,Front,0.6,210.0,14.9041872,14.34899474825429,-0.555192451745711,-0.03725077015576609
2,Front,0.6,220.0,14.79046822,13.910065666210773,-0.8804025537892262,-0.05952499546963133
2,Front,0.6,230.0,14.35406685,14.418890319116558,0.06482346911655767,0.004516035057796716
2,Front,0.6,240.0,14.3084259,14.6276138148176,0.31918791481760067,0.022307688983286462
2,Front,0.6,250.0,15.07537746,15.89073231607768,0.8153548560776791,0.054085203388179647
2,Front,0.6,260.0,15.3583622,14.591505616809183,-0.7668565831908172,-0.04993088281189365
2,Front,0.6,270.0,15.5555563,16.01803967967613,0.4624833796761294,0.02973107298490697
2,Front,0.6,280.0,15.6017828,15.469545232111955,-0.13223756788804586,-0.008475798540667151
2,Front,0.6,290.0,15.38461494,14.856181793557937,-0.5284331464420635,-0.03434815551139582
2,Front,0.6,300.0,14.97860146,14.535090131759127,-0.4435113282408736,-0.029609662118673767
3,Front,0.6,0.0,9.090909004,13.8410073980285,4.7500983940285,0.5225108283383385
3,Front,0.6,10.0,14.37699699,14.281500231643657,-0.09549675835634375,-0.006642329995809768
3,Front,0.6,20.0,14.37699699,13.785449400733176,-0.591547589266824,-0.04114542067987343
3,Front,0.6,30.0,14.49275303,14.96661301962667,0.4738599896266713,0.03269634062250154
3,Front,0.6,40.0,15.39589405,16.391156418461765,0.9952623684617645,0.06464466209169349
3,Front,0.6,50.0,16.52242279,16.431136293647537,-0.09128649635246333,-0.005525006684111327
3,Front,0.6,60.0,16.66666794,16.083207096807627,-0.5834608431923733,-0.0350076479169581
3,Front,0.6,70.0,16.15073967,12.82348276960656,-3.32725690039344,-0.20601266371557087
3,Front,0.6,80.0,15.69506645,4.268194622666282,-11.426871827333718,-0.7280550142133179
3,Front,0.6,90.0,15.27272701,10.565952525332284,-4.706774484667717,-0.30818166798803515
3,Front,0.6,100.0,15.12968349,14.738929623300129,-0.3907538666998711,-0.02582696901479405
