Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0,4.4225616455078125,9.8039216995239258
0.10000000000000001,4.455780029296875,
0.20000000000000001,4.4711074829101562,
0.29999999999999999,4.437896728515625,
0.40000000000000002,4.445556640625,
0.5,4.5196533203125,
0.59999999999999998,4.6422958374023438,
0.69999999999999996,4.8313674926757812,
0.80000000000000004,5.1226348876953125,
0.90000000000000002,5.4828872680664062,
1,5.8227005004882812,
1.1000000000000001,6.1446304321289062,
1.2,6.4946670532226562,
1.3,6.8523712158203125,
1.3999999999999999,7.1896286010742188,
1.5,7.5345535278320312,
1.6000000000000001,7.8743667602539062,
1.7,8.2014083862304688,
1.8,8.502899169921875,
1.8999999999999999,8.686859130859375,
2,8.7711715698242188,
2.1000000000000001,8.8861465454101562,
2.2000000000000002,9.0036773681640625,
2.2999999999999998,9.0343399047851562,
2.3999999999999999,9.0011215209960938,
2.5,8.9219207763671875,
2.6000000000000001,8.8273849487304688,
2.7000000000000002,8.7941665649414062,
2.7999999999999998,8.8043899536132812,
2.8999999999999999,8.7839508056640625,
3,8.7481765747070312,
3.1000000000000001,8.704742431640625,
3.2000000000000002,8.6076507568359375,
3.2999999999999998,8.4339141845703125,
3.3999999999999999,8.1656417846679688,
3.5,7.8386001586914062,
3.6000000000000001,7.48089599609375,
3.7000000000000002,7.0644302368164062,
3.7999999999999998,6.653076171875,
3.8999999999999999,6.313262939453125,
4,6.0424346923828125,
4.0999999999999996,5.8099288940429688,
4.2000000000000002,5.6106414794921875,
4.2999999999999998,5.4547805786132812,
4.4000000000000004,5.3091506958007812,
4.5,5.099639892578125,
4.5999999999999996,4.8799057006835938,
4.7000000000000002,4.7266082763671875,
4.7999999999999998,4.6295166015625,
4.9000000000000004,4.5784225463867188,
5,4.5452041625976562,
5.0999999999999996,4.5068817138671875,
5.2000000000000002,4.4762191772460938,
5.2999999999999998,4.4506683349609375,
5.4000000000000004,4.42767333984375,
5.5,4.42767333984375,
5.5999999999999996,4.4046783447265625,
5.7000000000000002,4.335693359375,
5.7999999999999998,4.2871475219726562,
5.9000000000000004,4.271820068359375,
6,4.271820068359375,
6.0999999999999996,4.2973709106445312,
6.2000000000000002,4.3331375122070312,
6.2999999999999998,4.3714675903320312,
6.4000000000000004,4.4251174926757812,
6.5,4.5119857788085938,
6.5999999999999996,4.6090774536132812,
6.7000000000000002,4.6831741333007812,
6.7999999999999998,4.7291641235351562,
6.9000000000000004,4.8032608032226562,
7,4.9310073852539062,
7.0999999999999996,5.0740890502929688,
7.2000000000000002,5.2299423217773438,
7.2999999999999998,5.3909072875976562,
7.4000000000000004,5.541656494140625,
7.5,5.7000656127929688,
7.5999999999999996,5.909576416015625,
7.7000000000000002,6.1880722045898438,
7.7999999999999998,6.4921112060546875,
7.9000000000000004,6.8217086791992188,
8,7.2049560546875,
8.0999999999999996,7.5626602172851562,
8.1999999999999993,7.8820343017578125,
8.3000000000000007,8.1988525390625,
8.4000000000000004,8.5003433227539062,
8.5,8.7890625,
8.5999999999999996,9.0394515991210938,
8.6999999999999993,9.1033248901367188,
8.8000000000000007,8.9679107666015625,
8.9000000000000004,8.8222732543945312,
9,8.6996307373046875,
9.0999999999999996,8.5335617065429688,
9.1999999999999993,8.3904800415039062,
9.3000000000000007,8.3087158203125,
9.4000000000000004,8.2346267700195312,
9.5,8.1451950073242188,
9.5999999999999996,8.0532150268554688,
9.6999999999999993,7.951019287109375,
9.8000000000000007,7.795166015625,
9.9000000000000004,7.6163101196289062,
10,7.473236083984375,9.7323598861694336
10.1,7.3097152709960938,
10.199999999999999,7.15130615234375,
10.300000000000001,7.013336181640625,
10.4,6.8574752807617188,
10.5,6.6760711669921875,
10.6,6.4895553588867188,
10.699999999999999,6.3030471801757812,
10.800000000000001,6.1241912841796875,
10.9,5.909576416015625,
11,5.633636474609375,
11.1,5.3909072875976562,
11.199999999999999,5.209503173828125,
11.300000000000001,5.0587615966796875,
11.4,4.9233474731445312,
11.5,4.7930374145507812,
11.6,4.6882858276367188,
11.699999999999999,4.6193008422851562,
11.800000000000001,4.565643310546875,
11.9,4.5222091674804688,
12,4.4864425659179688,
12.1,4.4353408813476562,
12.199999999999999,4.3433609008789062,
12.300000000000001,4.2769317626953125,
12.4,4.2590408325195312,
12.5,4.2615966796875,
12.6,4.2769317626953125,
12.699999999999999,4.2973709106445312,
12.800000000000001,4.3152542114257812,
12.9,4.3382492065429688,
13,4.3586883544921875,
13.1,4.3842391967773438,
13.199999999999999,4.4072341918945312,
13.300000000000001,4.4123458862304688,
13.4,4.3944625854492188,
13.5,4.39190673828125,
13.6,4.4097900390625,
13.699999999999999,4.4711074829101562,
13.800000000000001,4.6193008422851562,
13.9,4.8773574829101562,
14,5.1686248779296875,
14.1,5.4368972778320312,
14.199999999999999,5.7128372192382812,
14.300000000000001,6.0066604614257812,
14.4,6.28515625,
