Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0,7.1283111572265625,8.6330938339233398
0.10000000000000001,7.8462600708007812,
0.20000000000000001,8.6332015991210938,
0.29999999999999999,8.7762832641601562,
0.40000000000000002,8.8963699340820312,
0.5,8.9883499145507812,
0.59999999999999998,9.0394515991210938,
0.69999999999999996,8.8759307861328125,
0.80000000000000004,8.3317108154296875,
0.90000000000000002,7.8667068481445312,
1,7.7440643310546875,
1.1000000000000001,7.5345535278320312,
1.2,7.1564102172851562,
1.3,6.7757186889648438,
1.3999999999999999,6.387359619140625,
1.5,5.9938888549804688,
1.6000000000000001,5.6566314697265625,
1.7,5.3857955932617188,
1.8,5.1890640258789062,
1.8999999999999999,5.0332107543945312,
2,4.8262557983398438,
2.1000000000000001,4.5911941528320312,
2.2000000000000002,4.39190673828125,
2.2999999999999998,4.215606689453125,
2.3999999999999999,4.087860107421875,
2.5,4.0112075805664062,
2.6000000000000001,4.0009918212890625,
2.7000000000000002,3.977996826171875,
2.7999999999999998,3.8987884521484375,
2.8999999999999999,3.8323593139648438,
3,3.7429351806640625,
3.1000000000000001,3.6254043579101562,
3.2000000000000002,3.535980224609375,
3.2999999999999998,3.5206527709960938,
3.3999999999999999,3.518096923828125,
3.5,3.4542160034179688,
3.6000000000000001,3.3826751708984375,
3.7000000000000002,3.369903564453125,
3.7999999999999998,3.3954544067382812,
3.8999999999999999,3.4491119384765625,
4,3.489990234375,
4.0999999999999996,3.4976577758789062,
4.2000000000000002,3.553863525390625,
4.2999999999999998,3.6841659545898438,
4.4000000000000004,3.8425827026367188,
4.5,3.9703292846679688,
4.5999999999999996,4.0648651123046875,
4.7000000000000002,4.16961669921875,
4.7999999999999998,4.3791275024414062,
4.9000000000000004,4.621856689453125,
5,4.7342758178710938,
5.0999999999999996,4.6806182861328125,
5.2000000000000002,4.5528717041015625,
5.2999999999999998,4.4481124877929688,
5.4000000000000004,4.3765716552734375,
5.5,4.2871475219726562,
5.5999999999999996,4.1594009399414062,
5.7000000000000002,4.0495376586914062,
5.7999999999999998,3.9728851318359375,
5.9000000000000004,3.8885726928710938,
6,3.8093643188476562,
6.0999999999999996,3.7735977172851562,
6.2000000000000002,3.748046875,
6.2999999999999998,3.7122726440429688,
6.4000000000000004,3.663726806640625,
6.5,3.5972976684570312,
6.5999999999999996,3.5410919189453125,
6.7000000000000002,3.535980224609375,
6.7999999999999998,3.5564193725585938,
6.9000000000000004,3.5768585205078125,
7,3.6024093627929688,
7.0999999999999996,3.6202926635742188,
7.2000000000000002,3.6432876586914062,
7.2999999999999998,3.6688385009765625,
7.4000000000000004,3.65606689453125,
7.5,3.6151809692382812,
7.5999999999999996,3.5768585205078125,
7.7000000000000002,3.5691909790039062,
7.7999999999999998,3.5947418212890625,
7.9000000000000004,3.599853515625,
8,3.5896377563476562,
8.0999999999999996,3.6126327514648438,
8.1999999999999993,3.6330718994140625,
8.3000000000000007,3.627960205078125,
8.4000000000000004,3.6202926635742188,
8.5,3.5896377563476562,
8.5999999999999996,3.5487518310546875,
8.6999999999999993,3.5410919189453125,
8.8000000000000007,3.5640869140625,
8.9000000000000004,3.5794143676757812,
9,3.571746826171875,
9.0999999999999996,3.5564193725585938,
9.1999999999999993,3.5564193725585938,
9.3000000000000007,3.5743026733398438,
9.4000000000000004,3.5896377563476562,
9.5,3.6049652099609375,
9.5999999999999996,3.6969451904296875,
9.6999999999999993,3.8987884521484375,
9.8000000000000007,4.1772842407226562,
9.9000000000000004,4.4711074829101562,
10,4.7470474243164062,8.7591238021850586
10.1,5.0102157592773438,
10.199999999999999,5.2784881591796875,
10.300000000000001,5.6106414794921875,
10.4,5.9146804809570312,
10.5,6.1063079833984375,
10.6,6.3055953979492188,
10.699999999999999,6.5943145751953125,
10.800000000000001,6.9417953491210938,
10.9,7.3403701782226562,
11,7.7159576416015625,
11.1,7.8360443115234375,
11.199999999999999,7.7542800903320312,
11.300000000000001,7.473236083984375,
11.4,6.9264602661132812,
11.5,6.5355453491210938,
11.6,6.4640121459960938,
11.699999999999999,6.5202178955078125,
11.800000000000001,6.663299560546875,
11.9,6.883026123046875,
12,7.0158920288085938,
12.1,6.9111328125,
12.199999999999999,6.6965103149414062,
12.300000000000001,6.5329971313476562,
12.4,6.3899154663085938,
12.5,6.2570571899414062,
12.6,6.1701812744140625,
12.699999999999999,6.093536376953125,
12.800000000000001,5.9887771606445312,
12.9,5.89935302734375,
13,6.0041122436523438,
13.1,6.3004913330078125,
13.199999999999999,6.41546630859375,
13.300000000000001,6.2442779541015625,
13.4,6.0322113037109375,
13.5,5.8303680419921875,
13.6,5.6387405395507812,
13.699999999999999,5.4190139770507812,
13.800000000000001,5.1762924194335938,
13.9,4.9591140747070312,
14,4.749603271484375,
14.1,4.5579757690429688,
14.199999999999999,4.3970108032226562,
14.300000000000001,4.2667083740234375,
14.4,4.1823959350585938,
14.5,4.16961669921875,
14.6,4.1721725463867188,
14.699999999999999,4.1312942504882812,
14.800000000000001,4.0520858764648438,
14.9,3.9141159057617188,
15,3.755706787109375,
15.1,3.663726806640625,
15.199999999999999,3.6381759643554688,
15.300000000000001,3.65606689453125,
15.4,3.6739501953125,
15.5,3.6483993530273438,
15.6,3.645843505859375,
15.699999999999999,3.6816177368164062,
15.800000000000001,3.69183349609375,
15.9,3.6765060424804688,
16,3.6509552001953125,
16.100000000000001,3.610076904296875,
16.199999999999999,3.5896377563476562,
16.300000000000001,3.6356277465820312,
16.399999999999999,3.7327117919921875,
16.5,3.847686767578125,
16.600000000000001,3.9907684326171875,
16.699999999999999,4.1747283935546875,
16.800000000000001,4.4072341918945312,
16.899999999999999,4.7240524291992188,
17,5.0740890502929688,
17.100000000000001,5.3730239868164062,
17.199999999999999,5.6617355346679688,
17.300000000000001,5.9606704711914062,
17.399999999999999,6.2442779541015625,
17.5,6.5176620483398438,
17.600000000000001,6.74505615234375,
