"Data Set 1:Time(s)","Data Set 1:Force(N)","Data Set 1:Respiration Rate(bpm)"
0,4.5860824584960938,8.6206903457641602
0.10000000000000001,4.5349807739257812,
0.20000000000000001,4.4302291870117188,
0.29999999999999999,4.2590408325195312,
0.40000000000000002,4.0060958862304688,
0.5,3.7429351806640625,
0.59999999999999998,3.4848785400390625,
0.69999999999999996,3.24981689453125,
0.80000000000000004,3.0454177856445312,
0.90000000000000002,2.853790283203125,
1,2.7030487060546875,
1.1000000000000001,2.5957412719726562,
1.2,2.51397705078125,
1.3,2.4475479125976562,
1.3999999999999999,2.3785629272460938,
1.5,2.2814712524414062,
1.6000000000000001,2.1792755126953125,
1.7,2.1256179809570312,
1.8,2.1154022216796875,
1.8999999999999999,2.1077346801757812,
2,2.100067138671875,
2.1000000000000001,2.1026229858398438,
2.2000000000000002,2.1077346801757812,
2.2999999999999998,2.1077346801757812,
2.3999999999999999,2.11029052734375,
2.5,2.1256179809570312,
2.6000000000000001,2.156280517578125,
2.7000000000000002,2.1792755126953125,
2.7999999999999998,2.238037109375,
2.8999999999999999,2.4347763061523438,
3,2.7337112426757812,
3.1000000000000001,3.0224227905273438,
3.2000000000000002,3.2932510375976562,
3.2999999999999998,3.5461959838867188,
3.3999999999999999,3.76593017578125,
3.5,3.9882125854492188,
3.6000000000000001,4.2283859252929688,
3.7000000000000002,4.4481124877929688,
3.7999999999999998,4.59375,
3.8999999999999999,4.7087249755859375,
4,4.8466949462890625,
4.0999999999999996,4.9846649169921875,
4.2000000000000002,5.099639892578125,
4.2999999999999998,5.181396484375,
4.4000000000000004,5.2324981689453125,
4.5,5.3270339965820312,
4.5999999999999996,5.4420089721679688,
4.7000000000000002,5.5518722534179688,
4.7999999999999998,5.5569839477539062,
4.9000000000000004,5.4598922729492188,
5,5.357696533203125,
5.0999999999999996,5.2478256225585938,
5.2000000000000002,5.1430740356445312,
5.2999999999999998,5.0459823608398438,
5.4000000000000004,4.9591140747070312,
5.5,4.9003524780273438,
5.5999999999999996,4.8339157104492188,
5.7000000000000002,4.731719970703125,
5.7999999999999998,4.5528717041015625,
5.9000000000000004,4.31781005859375,
6,4.1185226440429688,
6.0999999999999996,3.9805526733398438,
