2.848217391967773438e+01,1.798661760635811957e+00
2.848217391967773438e+01,1.744229957058798686e+00
2.848318862915039062e+01,1.692171369535774295e+00
2.848318862915039062e+01,1.642536192388688532e+00
2.848417425155639648e+01,1.595704729889866558e+00
2.848417425155639648e+01,1.552310994012797707e+00
2.848517465591430664e+01,1.512378680616907500e+00
2.848517465591430664e+01,1.475308791495373084e+00
2.848617434501647949e+01,1.441055834937466473e+00
2.848617434501647949e+01,1.408905489104098629e+00
2.848617434501647949e+01,1.378334171958340626e+00
2.848717379570007324e+01,1.348813119458622367e+00
2.848717379570007324e+01,1.320239408156538952e+00
2.848817539215087891e+01,1.292585615364074458e+00
2.848817539215087891e+01,1.265318835286264321e+00
2.848817539215087891e+01,1.238515935303292181e+00
2.848917412757873535e+01,1.212427868184796864e+00
2.848917412757873535e+01,1.187280987755665151e+00
2.850567412376403809e+01,7.980789746808987672e+00
2.850667285919189453e+01,7.991038057439006081e+00
2.850767445564270020e+01,7.999827249800199880e+00
2.850767445564270020e+01,8.007592721423373305e+00
2.850767445564270020e+01,8.014716372478009276e+00
2.850867342948913574e+01,8.021021230162698856e+00
2.850867342948913574e+01,8.027358853355462287e+00
2.850959825515747070e+01,8.033621795857524006e+00
2.850959825515747070e+01,8.039787101446766115e+00
2.851062726974487305e+01,8.045826821815580843e+00
2.851062726974487305e+01,8.051477876530107380e+00
2.851162791252136230e+01,8.057054248019195342e+00
2.851162791252136230e+01,8.062436136462343583e+00
2.851262760162353516e+01,8.068512242740389695e+00
2.851262760162353516e+01,8.074745251499788168e+00
2.851262760162353516e+01,8.078964136687261544e+00
2.851362609863281250e+01,8.084650682729161986e+00
2.851362609863281250e+01,8.090933468018986829e+00
2.851362609863281250e+01,8.097119001602349542e+00
2.851462578773498535e+01,8.103497612076695944e+00
2.851462578773498535e+01,8.110037203557016738e+00
2.851562738418579102e+01,8.117642067063631117e+00
2.851562738418579102e+01,8.126020333690297193e+00
2.851662683486938477e+01,8.135695351134051734e+00
2.851662683486938477e+01,8.146663034915839319e+00
2.851662683486938477e+01,8.158744688566741843e+00
2.851762628555297852e+01,8.171961000612419923e+00
2.851762628555297852e+01,8.186580797180560864e+00
2.851762628555297852e+01,8.202284998750144496e+00
2.851862597465515137e+01,8.223481161686391872e+00
2.851862597465515137e+01,8.245271378699150944e+00
3.417175889015197754e+01,8.267198148607979746e+00
3.417374944686889648e+01,8.289357263675931620e+00
3.417474651336669922e+01,8.311581901518275473e+00
3.417474651336669922e+01,8.333670807769914646e+00
3.417574429512023926e+01,8.355705058254931927e+00
3.417674732208251953e+01,8.378186252650188237e+00
3.417774605751037598e+01,8.399837097072778036e+00
3.417874407768249512e+01,8.420014172346220960e+00
3.417974281311035156e+01,8.439119892509289400e+00
3.418074274063110352e+01,8.457402174110725923e+00
3.418174457550048828e+01,8.474936419301904778e+00
3.418174457550048828e+01,8.491240142871602004e+00
3.418274307250976562e+01,8.506856979701661103e+00
3.418274307250976562e+01,8.521342210598264799e+00
3.418374180793762207e+01,8.534776819483598231e+00
3.418374180793762207e+01,8.547179099364397459e+00
3.418474149703979492e+01,8.558591320882486642e+00
3.418474149703979492e+01,8.569221063064233590e+00
3.418574237823486328e+01,8.578754007748774058e+00
3.418674302101135254e+01,8.587458705707451401e+00
3.418689584732055664e+01,8.595367762232633879e+00
3.418736743927001953e+01,8.602494810921792023e+00
3.418788027763366699e+01,8.609370323412314008e+00
3.418833327293395996e+01,8.615316173081867035e+00
3.418833327293395996e+01,8.620950395526380206e+00
3.418940997123718262e+01,8.626047856129838820e+00
3.419141149520874023e+01,8.630679585649463803e+00
3.419241023063659668e+01,8.635208176764319177e+00
3.419340944290161133e+01,8.638998158916457726e+00
3.419541049003601074e+01,8.643351810570164773e+00
3.419541049003601074e+01,8.646808816319854429e+00
3.419640970230102539e+01,8.650452165414222350e+00
3.419640970230102539e+01,8.653241175922984141e+00
3.419741058349609375e+01,8.656539935962760168e+00
3.419841027259826660e+01,8.659546994721999624e+00
3.419841027259826660e+01,8.662032139460810853e+00
3.419941043853759766e+01,8.664499729120274552e+00
3.419941043853759766e+01,8.666852862916577749e+00
3.420040965080261230e+01,8.668878255766667706e+00
3.420040965080261230e+01,8.670538496405297835e+00
3.420141005516052246e+01,8.672346636157723054e+00
3.420241045951843262e+01,8.674357974215366696e+00
3.420241045951843262e+01,8.675675108142673508e+00
3.420341086387634277e+01,8.677298903960339871e+00
3.420341086387634277e+01,8.678747953501721568e+00
3.420441007614135742e+01,8.679646860618072779e+00
3.420541024208068848e+01,8.681163547419833648e+00
3.420541024208068848e+01,8.682386748493980733e+00
3.420641016960144043e+01,8.682665637925076396e+00
3.420641016960144043e+01,8.684469547810392598e+00
3.420741200447082520e+01,8.686050698782295854e+00
3.420741200447082520e+01,8.687946231251345353e+00
3.420841026306152344e+01,8.690084935134148481e+00
3.420841026306152344e+01,8.691169844066823913e+00
3.420941019058227539e+01,8.692519383261599231e+00
3.420941019058227539e+01,8.694501297966846565e+00
3.421040987968444824e+01,8.696402414336949604e+00
3.421040987968444824e+01,8.698411624989432767e+00
3.421141004562377930e+01,8.701114992671071136e+00
3.421141004562377930e+01,8.703550649203073419e+00
3.421241021156311035e+01,8.705149583315673567e+00
3.421241021156311035e+01,8.709543265710159687e+00
