Timestamp,Breath Rate
62.70710325241089,24.02544243010786
62.7090220451355,24.01158962944664
62.71002388000488,23.99812226432385
62.71102213859558,23.985076796550135
62.71220636367798,23.972646171694304
131.07091999053955,26.124178029069007
131.07183194160461,26.123884243744858
131.0729260444641,26.123207184355067
131.07393383979797,26.122084590496563
131.07493329048157,26.120435803842952
131.075932264328,26.11812876806853
131.075932264328,26.115170383578896
131.07693481445312,26.111668502229886
131.07895851135254,26.10771620860337
131.08000302314758,26.1035356979883
131.08093404769897,26.09927190072725
131.08293318748474,26.09511425503032
131.0839340686798,26.090989095252144
131.08493375778198,26.087001719715847
131.08693385124207,26.083396100994094
131.08794903755188,26.080100830814402
131.08893489837646,26.077357667781744
131.0905840396881,26.07506285044793
131.0915937423706,26.073197580922763
131.0926034450531,26.071768661018986
131.0926034450531,26.070732624348768
131.0951943397522,26.069993192176955
131.09636211395264,26.069517012068292
131.09636211395264,26.069269521657585
131.09747958183289,26.06912409092627
131.09873151779175,26.069068074314245
131.10074734687805,26.06892611918468
131.10074734687805,26.06856646877514
131.10274124145508,26.067974190656688
131.10374093055725,26.06703008864823
131.10474109649658,26.06566930400743
131.10574197769165,26.063786732797453
136.73763585090637,26.061258711697597
136.73863530158997,26.05788708295078
136.73963832855225,26.053717138627437
136.74067640304565,26.049048092789505
136.74163556098938,26.04442825437627
136.74269938468933,26.040111676818146
136.74364829063416,26.036430914139697
136.7446403503418,26.033330618265644
136.74663758277893,26.031103664461764
136.74663758277893,26.029767785268138
136.7486400604248,26.029088555844485
136.7496371269226,26.02887266094809
136.75065064430237,26.02878272692096
136.75265216827393,26.028515355286174
136.75363945960999,26.028104307538968
136.7546350955963,26.027313849834886
136.75763750076294,26.025896773121662
136.75864028930664,26.02380392317421
136.7605676651001,26.021157852880982
136.76216340065002,26.017824870274755
136.76327800750732,26.01390203982096
136.76327800750732,26.009691268663264
136.7650864124298,26.00521463671837
136.7660927772522,26.000629617251118
136.7666838169098,25.996139816945625
136.7672882080078,25.991774691192433
136.76834344863892,25.987701002969832
136.76961302757263,25.983991612185065
136.7706995010376,25.98064663642339
136.7706995010376,25.977795069728554
136.77166175842285,25.9754224109053
136.7726662158966,25.973491825872628
136.77394032478333,25.97195826776877
136.7749481201172,25.970778897468232
136.77794981002808,25.96993539534749
136.7789499759674,25.96938390728736
136.7799620628357,25.968974165981034
136.78195190429688,25.96848739481945
136.782949924469,25.967770338030334
136.78395056724548,25.96701733286735
136.7859480381012,25.96619642274884
136.786949634552,25.96505104047289
136.78794884681702,25.963768583702656
136.78894758224487,25.962270328863138
142.4203929901123,25.9605536695038
142.42231917381287,25.958325253621418
142.42331409454346,25.95576517731414
142.42331409454346,25.952911310773164
142.42431569099426,25.949839245047528
142.42532920837402,25.946478394143504
142.42731595039368,25.942809459524852
142.4283173084259,25.938775583056525
142.4293155670166,25.934821806164233
142.43031787872314,25.930528914218666
142.43259954452515,25.92611197206171
142.4335114955902,25.921539931819833
142.43450951576233,25.91676947680427
142.43550992012024,25.912005316109664
142.43650937080383,25.907247033947794
142.4375078678131,25.90270487727419
142.43850779533386,25.89864749245482
142.44050884246826,25.894605884307246
142.44150924682617,25.890538896039896
142.44150924682617,25.88694417162995
142.44351029396057,25.88383222449712
142.4445140361786,25.880807632285933
142.44551992416382,25.877980900218223
142.4465208053589,25.87583210898071
142.44851064682007,25.874450390916838
142.44951033592224,25.873461558209073
142.45050883293152,25.87226687325871
142.45299625396729,25.87185901906939
142.45400714874268,25.87138859077243
142.45499682426453,25.870570802690615
142.45727610588074,25.86966744608764
142.45928406715393,25.8686983093258
142.4612967967987,25.86744839635061
142.46228957176208,25.86559328007462
142.46328997612,25.86311843466903
142.4652979373932,25.86042350635369
142.46630930900574,25.857467733847155
142.46830940246582,25.854697241424457
142.47030997276306,25.852075316988714
142.47133708000183,25.84993344792213
142.4723081588745,25.848124499558402
142.473308801651,25.846572461691657
142.47430729866028,25.84538921564752
148.12160778045654,25.84469442036535
148.1226098537445,25.844206789440427
148.1236536502838,25.84371533011487
148.1246087551117,25.843103587522318
148.12661695480347,25.84224662113989
148.12761235237122,25.841245237214675
148.12860941886902,25.83999013529662
148.12961220741272,25.838568067087635
148.13076663017273,25.836882959213078
148.1317732334137,25.8348853471339
148.1327748298645,25.832825977331225
148.13477635383606,25.830730953489866
148.1356897354126,25.82889289690473
148.13670086860657,25.827498377669198
148.139226436615,25.826367116786948
148.14029240608215,25.825475314466726
148.14154815673828,25.82475229598793
148.14154815673828,25.8242662489384
148.14332389831543,25.82403531589707
148.14439582824707,25.824179093754882
148.14566564559937,25.82408627652497
148.14666938781738,25.823389527511964
148.14966940879822,25.82324605613429
148.15166568756104,25.8231835737498
148.15266799926758,25.823760157340924
148.15366649627686,25.825218454748857
148.1546654701233,25.827739565065606
148.15566754341125,25.831491844483352
148.15666604042053,25.836239718011747
148.15767359733582,25.841144800921526
148.15966796875,25.84583583615357
148.1606662273407,25.850501069821448
148.1606662273407,25.85497563212882
148.1616656780243,25.86008011203383
148.16366815567017,25.865630515931393
148.16466665267944,25.870200186200048
148.16466665267944,25.875139848100336
148.16566514968872,25.881231776610683
148.1676709651947,25.887039217566223
148.16866540908813,25.891759189587344
148.16970300674438,25.896807379452373
148.17066526412964,25.902459993322374
148.1716821193695,25.90849574845613
148.17266988754272,25.91587804409682
