Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm)
0,3.5002059936523438,8.6705207824707031
0.10000000000000001,3.2625961303710938,
0.20000000000000001,3.0786361694335938,
0.29999999999999999,3.1169586181640625,
0.40000000000000002,3.1016311645507812,
0.5,3.0607452392578125,
0.59999999999999998,2.853790283203125,
0.69999999999999996,2.6596145629882812,
0.80000000000000004,2.6953811645507812,
0.90000000000000002,2.8793411254882812,
1,3.1348419189453125,
1.1000000000000001,3.387786865234375,
1.2,3.5743026733398438,
1.3,3.7250518798828125,
1.3999999999999999,3.9447784423828125,
1.5,4.2564926147460938,
1.6000000000000001,4.61163330078125,
1.7,5.0204315185546875,
1.8,5.4650039672851562,
1.8999999999999999,5.9223480224609375,
2,6.3285903930664062,
2.1000000000000001,6.7884902954101562,
2.2000000000000002,7.4527969360351562,
2.2999999999999998,8.1860809326171875,
2.3999999999999999,8.69708251953125,
2.5,8.7149658203125,
2.6000000000000001,8.3777008056640625,
2.7000000000000002,8.152862548828125,
2.7999999999999998,8.0481109619140625,
2.8999999999999999,7.8258209228515625,
3,7.7696151733398438,
3.1000000000000001,7.841156005859375,
3.2000000000000002,7.8743667602539062,
3.2999999999999998,7.905029296875,
3.3999999999999999,7.8053817749023438,
3.5,7.583099365234375,
3.6000000000000001,7.1947402954101562,
3.7000000000000002,6.6684112548828125,
3.7999999999999998,6.1906204223632812,
3.8999999999999999,5.8124847412109375,
4,5.4062423706054688,
4.0999999999999996,5.1456298828125,
4.2000000000000002,5.135406494140625,
4.2999999999999998,5.0204315185546875,
4.4000000000000004,4.7521591186523438,
4.5,4.5247650146484375,
4.5999999999999996,4.3305816650390625,
4.7000000000000002,4.1082992553710938,
4.7999999999999998,3.8374710083007812,
4.9000000000000004,3.5461959838867188,
5,3.3494644165039062,
5.0999999999999996,3.28814697265625,
5.2000000000000002,3.2728118896484375,
5.2999999999999998,3.242156982421875,
5.4000000000000004,3.2268218994140625,
5.5,3.2728118896484375,
5.5999999999999996,3.334136962890625,
5.7000000000000002,3.4005661010742188,
5.7999999999999998,3.4491119384765625,
5.9000000000000004,3.5257568359375,
6,3.6995010375976562,
6.0999999999999996,3.8911209106445312,
6.2000000000000002,4.1082992553710938,
6.2999999999999998,4.4659957885742188,
6.4000000000000004,4.915679931640625,
6.5,5.3449172973632812,
6.5999999999999996,5.7843780517578125,
6.7000000000000002,6.2468338012695312,
6.7999999999999998,6.56109619140625,
6.9000000000000004,6.6556320190429688,
7,6.7757186889648438,
7.0999999999999996,7.123199462890625,
7.2000000000000002,7.6265335083007812,
7.2999999999999998,7.9816818237304688,
7.4000000000000004,8.0634384155273438,
7.5,8.170745849609375,
7.5999999999999996,8.5258941650390625,
7.7000000000000002,8.7354049682617188,
7.7999999999999998,8.446685791015625,
7.9000000000000004,7.8743667602539062,
8,7.2739410400390625,
8.0999999999999996,6.8702545166015625,
8.1999999999999993,6.6326370239257812,
8.3000000000000007,6.423126220703125,
