2.848477435111999512e+01,4.219665077511747242e+00
2.848577570915222168e+01,4.205032474550680632e+00
2.848577570915222168e+01,4.190499325962180777e+00
2.848677515983581543e+01,4.176087455603835430e+00
2.848677515983581543e+01,4.161741664575118627e+00
2.848777580261230469e+01,4.147457165454083494e+00
2.848777580261230469e+01,4.133187451048607741e+00
2.848777580261230469e+01,4.118957725151395799e+00
2.848877573013305664e+01,4.104758543991806619e+00
2.848877573013305664e+01,4.090634705019239981e+00
2.848977661132812500e+01,4.076609097347171584e+00
2.848977661132812500e+01,4.062720963566826882e+00
2.848977661132812500e+01,4.048969809891329596e+00
2.849077677726745605e+01,4.035346487055075038e+00
2.849077677726745605e+01,4.021850905908426199e+00
2.849177598953247070e+01,4.008458587439276855e+00
2.849177598953247070e+01,3.995175587744849377e+00
2.849177598953247070e+01,3.982019686449990381e+00
2.849277567863464355e+01,3.968969545723712411e+00
2.849277567863464355e+01,3.956097107726516349e+00
2.849377512931823730e+01,3.943404028835049591e+00
2.849377512931823730e+01,3.930861302477557828e+00
2.849477720260620117e+01,3.918456342664678793e+00
2.849477720260620117e+01,3.906233267752139859e+00
2.849577665328979492e+01,3.894192275709943640e+00
2.849577665328979492e+01,3.882347012003566800e+00
2.849677562713623047e+01,3.870704555214557807e+00
2.849677562713623047e+01,3.859252043746948857e+00
2.849677562713623047e+01,3.847956842698353697e+00
2.849777507781982422e+01,3.836825810690061012e+00
2.849777507781982422e+01,3.825835742184356736e+00
2.849877667427062988e+01,3.814973380042828488e+00
2.849877667427062988e+01,3.804242142665596127e+00
2.849977517127990723e+01,3.793639043396337840e+00
2.849977517127990723e+01,3.783149898589036830e+00
2.849977517127990723e+01,3.772763393859813075e+00
2.850077581405639648e+01,3.762468578683665577e+00
2.850077581405639648e+01,3.752242859208792858e+00
2.850177574157714844e+01,3.742077183784442429e+00
2.850177574157714844e+01,3.731973267062210997e+00
2.850177574157714844e+01,3.721947103498365106e+00
2.850277638435363770e+01,3.712003815201697421e+00
2.850277638435363770e+01,3.702151540633308535e+00
2.850377583503723145e+01,3.692358017744283849e+00
2.850377583503723145e+01,3.682558400044593672e+00
