"","height","position","breathingBeltRespiration","sensorRespiration","percentError","deviation"
"332",4,"Side",9.9420051574707,3.01645291099052,-0.696595117060076,6.92555224648018
"333",4,"Side",10.1867570877075,5.18410519473326,-0.491093666993494,5.00265189297424
"334",4,"Side",8.81057262420654,6.10842563857273,-0.306693685063082,2.70214698563381
"335",4,"Side",7.0422534942627,6.23212389046965,-0.11503840417745,0.81012960379305
"336",4,"Side",8.90207672119141,4.51015840607921,-0.493358847903122,4.3919183151122
"337",4,"Side",7.39523410797119,4.87235136039095,-0.341149814968112,2.52288274758024
"338",4,"Side",6.9713397026062,5.78838290835824,-0.169688588522765,1.18295679424796
"339",4,"Side",7.55667495727539,5.49091005854786,-0.273369558755291,2.06576489872753
"340",4,"Side",8.25688076019287,8.0263278890996,-0.0279225142991994,0.23055287109327
"341",4,"Side",7.83972120285034,5.64419897645531,-0.280051059162256,2.19552222639503
"342",4,"Side",7.4750828742981,10.7487595344888,0.437945199436748,-3.2736766601907
"343",4,"Side",7.66283512115479,5.91173179186222,-0.228518988286502,1.75110332929257
"344",4,"Side",8.05729579925537,4.92114102411234,-0.389231679372236,3.13615477514303
"345",4,"Side",9.46372222900391,5.00497177304995,-0.471141306566355,4.45875045595396
"346",4,"Side",8.2796688079834,5.07767824333137,-0.38672930510996,3.20199056465203
"347",4,"Side",11.2149534225464,5.42172468360313,-0.516562888910143,5.79322873894327
"348",4,"Side",9.23076915740967,10.4101752641891,0.127768995916522,-1.17940610677943
"349",4,"Side",9.49367046356201,3.67201734909274,-0.613214155348404,5.82165311446927
"350",4,"Side",13.5992746353149,4.66349649478865,-0.657077555983877,8.93577814052625
"351",4,"Side",10.2389078140259,4.67060885402824,-0.54383720032813,5.56829895999766
"352",4,"Side",11.6731519699097,2.87861004032599,-0.753399077837221,8.79454192958371
"353",4,"Side",11.6731519699097,5.37383302652473,-0.539641646028677,6.29931894338497
"354",4,"Side",9.05660343170166,7.55032092716472,-0.166318699487753,1.50628250453694
"355",4,"Side",8.7890625,4.67575456510495,-0.468003036148059,4.11330793489505
"356",4,"Side",8.34105587005615,4.80607414748115,-0.423805064687956,3.534981722575
"357",4,"Side",6.8597559928894,5.65068501234935,-0.176255683408176,1.20907098054005
"358",4,"Side",7.46887969970703,8.87808420580634,0.188676824739135,-1.40920450609931
"359",4,"Side",9.33125972747803,9.31550104631712,-0.00168880532973527,0.0157586811609089
"360",4,"Side",8.7976541519165,5.91781204075977,-0.327342046121395,2.87984211115673
"361",5,"Front",4.56273746490479,3.73140611421496,-0.18220012812137,0.83133135068983
"362",5,"Front",8.44475746154785,9.03495162861393,0.0698888238949971,-0.59019416706608
"363",5,"Front",8.5714282989502,8.94460574835915,0.0435373704817265,-0.373177449408949
"364",5,"Front",7.83972120285034,9.34718216153504,0.192285021326603,-1.5074609586847
"365",5,"Front",8.13008117675781,9.57432536112863,0.177642037388213,-1.44424418437082
"366",5,"Front",8.65384578704834,9.13445795592004,0.055537408534712,-0.4806121688717
"367",5,"Front",8.35073089599609,11.0815672161193,0.327017641226178,-2.73083632012321
"368",5,"Front",7.55033588409424,4.93379859295713,-0.34654581349807,2.61653729113711
"369",5,"Front",7.03125,4.24139247330595,-0.39677973712982,2.78985752669405
"370",5,"Front",8.49858379364014,3.16031922225811,-0.628135781325929,5.33826457138203
"371",5,"Front",8.83002185821533,11.1249610674927,0.259901871833102,-2.29493920927737
"372",5,"Front",4.39560413360596,7.73643062405181,0.76003807187823,-3.34082649044585
"373",5,"Front",5.77478361129761,5.59955580134206,-0.0303436148867535,0.17522780995555
"374",5,"Front",7.76196622848511,7.37202432442511,-0.0502375161887434,0.389941904060001
"375",5,"Front",8.45864582061768,6.97053108966814,-0.1759282469686,1.48811473094954
"376",5,"Front",7.72200775146484,6.37557108715378,-0.174363547363138,1.34643666431106
"377",5,"Front",6.27177715301514,9.27994908012503,0.47963629027599,-3.00817192710989
"378",5,"Front",6.24349641799927,7.77621648894418,0.245490662335652,-1.53272007094491
"379",5,"Front",5.25394058227539,7.19027468113273,0.368548914578465,-1.93633409885734
"380",5,"Front",7.4812970161438,7.56854351827938,0.0116619487165544,-0.0872465021355806
"381",5,"Front",7.25221586227417,7.23899520060525,-0.00182298237118032,0.0132206616689201
"382",5,"Front",2.86259531974792,6.72553201981673,1.34945260107844,-3.86293670006881
"383",5,"Front",9.77198696136475,9.43984602470753,-0.0339890892170034,0.33214093665722
"384",5,"Front",4.96277904510498,8.24618402161233,0.661606117593715,-3.28340497650735
"385",5,"Front",3.3259425163269,9.30772283526577,1.79852185946527,-5.98178031893887
"386",5,"Front",7.33496332168579,10.2553765432797,0.398149669400489,-2.92041322159391
"387",5,"Front",8.17438697814941,9.49505235067974,0.161561396109646,-1.32066537253033
"388",5,"Front",8.13743209838867,9.65621550822901,0.186641607754992,-1.51878340984034
"389",5,"Front",8.95522403717041,10.4488600125889,0.166789347672248,-1.49363597541849
"390",5,"Back",8.98203563690186,5.77541698471994,-0.357003554852068,3.20661865218192
"391",5,"Back",6.9364161491394,4.16883205947592,-0.39899337498758,2.76758408966348
"392",5,"Back",9.91735553741455,4.53482577776131,-0.542738408373777,5.38252975965324
"393",5,"Back",10.0418405532837,7.25605220839298,-0.277418101802041,2.78578834489072
"394",5,"Back",8.9730806350708,11.5593375935072,0.288223973863352,-2.5862569584364
"395",5,"Back",8.49056625366211,13.8434871051158,0.630455106471243,-5.35292085145369
"396",5,"Back",9.01577758789062,11.7149949296217,0.299388190915056,-2.69921734173108
"397",5,"Back",12.1951217651367,7.98472927837054,-0.345252189182956,4.21039248676616
"398",5,"Back",9.16030502319336,6.0053876660018,-0.344411823536825,3.15491735719156
"399",5,"Back",8.72727298736572,4.61251579124586,-0.471482581337458,4.11475719611986
"400",5,"Back",11.6129035949707,6.95418460992282,-0.401167455404131,4.65871898504788
"401",5,"Back",5.66572284698486,5.54538268790793,-0.0212400363249275,0.12034015907693
"402",5,"Back",7.0588231086731,5.46944868549958,-0.225161390036913,1.58937442317352
"403",5,"Back",16.9172916412354,5.80932428599661,-0.656604354337869,11.1079673552388
"404",5,"Back",15.6017827987671,6.1094586720702,-0.608412785200869,9.4923241266969
"405",5,"Back",12.1261110305786,8.53418564581794,-0.296214126334721,3.59192538476066
"406",5,"Back",11.2888050079346,8.17612633792202,-0.275731458540099,3.11267867001258
"407",5,"Back",14.3442621231079,6.45231837997648,-0.550181227545883,7.89194374313142
"408",5,"Back",15.4981555938721,3.91816505162529,-0.74718507451464,11.5799905422468
"409",5,"Back",15.2155532836914,2.39244739290284,-0.842763036723275,12.8231058907886
"410",5,"Back",13.6778116226196,3.62707664262952,-0.734820397977169,10.0507349799901
"411",5,"Back",6.57414150238037,3.21456171852701,-0.511029429871097,3.35957978385336
"412",5,"Back",9.79325389862061,4.55845435675193,-0.534531177896451,5.23479954186868
"413",5,"Back",8.41514682769775,5.17918526254659,-0.384540119312032,3.23596156515116
"414",5,"Back",8.50661563873291,6.19964643713767,-0.271197065856718,2.30696920159524
"415",5,"Back",2.55754470825195,7.51077885888705,1.93671458983823,-4.9532341506351
"416",5,"Back",7.20576429367065,4.81072808342228,-0.332377817624718,2.39503621024837
"417",5,"Back",6.12244939804077,8.98147056824567,0.46697342588406,-2.8590211702049
"418",5,"Back",6.75168752670288,4.19193119700592,-0.37912837636119,2.55975632969696
"419",5,"Side",10.9329442977905,5.26356735877306,-0.518559025327075,5.66937693901744
"420",5,"Side",11.0395584106445,5.36914884082463,-0.513644600526084,5.67040956981987
"421",5,"Side",9.00225067138672,3.73718854345016,-0.584860644313243,5.26506212793656
"422",5,"Side",8.86917972564697,7.41433360371882,-0.164033897939984,1.45484612192815
"423",5,"Side",8.51063823699951,5.33963944749297,-0.372592360432007,3.17099878950654
"424",5,"Side",8.34105587005615,6.08303831068268,-0.270711237827768,2.25801755937347
"425",5,"Side",7.86713314056396,5.29742696253324,-0.326638196165892,2.56970617803072
"426",5,"Side",8.32177543640137,7.79251627469665,-0.0635993083146198,0.52925916170472
"427",5,"Side",8.27586269378662,5.50714557619925,-0.334553293116629,2.76871711758737
"428",5,"Side",8.04289531707764,8.25082392466032,0.0258524572788087,-0.20792860758268
"429",5,"Side",6.50289011001587,7.06600318668969,0.0865942784126865,-0.56311307667382
"430",5,"Side",5.13698625564575,6.36555031336365,0.239160472031176,-1.2285640577179
"431",5,"Side",6.27615070343018,5.47602384830213,-0.127486877377044,0.80012685512805
"432",5,"Side",11.0192832946777,5.44151827758881,-0.506182196058336,5.57776501708889
"433",5,"Side",10.7681264877319,5.73064415131681,-0.467814186818318,5.03748233641509
"434",5,"Side",10.8853406906128,5.79154569899142,-0.467949983045925,5.09379499162138
"435",5,"Side",9.18836116790771,5.17947344668652,-0.436300625102012,4.00888772122119
"436",5,"Side",8.85826778411865,4.9613999948292,-0.439913071523517,3.89686778928945
"437",5,"Side",8.87574005126953,6.95693980930279,-0.21618481736543,1.91880024196674
"438",5,"Side",10.1282911300659,9.86700954923209,-0.0257972028527294,0.26128158083381
"439",5,"Side",10.9409189224243,6.47079962784121,-0.408568907810954,4.47011929458309
"440",5,"Side",11.0091743469238,3.42348016586691,-0.68903388592229,7.58569418105689
"441",5,"Side",10.5857439041138,4.28037910455459,-0.595646829988853,6.30536479955921
"442",5,"Side",9.34579372406006,7.14633522457365,-0.235342076278023,2.19945849948641
"443",5,"Side",8.64553356170654,7.58092407130372,-0.123139825067393,1.06460949040282
"444",5,"Side",8.11541938781738,6.65997406267901,-0.179343205272082,1.45544532513837
"445",5,"Side",7.57575750350952,8.43177343355357,0.11299410384341,-0.85601593004405
"446",5,"Side",7.83289861679077,7.09965550690604,-0.0936106983834738,0.73324310988473
"447",5,"Side",8.86699485778809,5.32843102497778,-0.399071375315201,3.53856383281031
"448",5,"Side",8.7976541519165,9.02186628760619,0.0254854455310507,-0.22421213568969
"449",5,"Side",9.01803588867188,8.76445227369527,-0.028119605877279,0.253583614976611
"450",6,"Front",11.9760484695435,9.342717221506,-0.219883148831133,2.6333312480375
"451",6,"Front",2.04359674453735,8.10434061134286,2.96572397808238,-6.06074386680551
"452",6,"Front",7.7519383430481,5.55521975244791,-0.283376685080345,2.19671859060019
"453",6,"Front",9.7560977935791,10.62937607396,0.0895110216049332,-0.8732782803809
"454",6,"Front",10.0671138763428,11.2628167487519,0.118773154560111,-1.1957028724091
"455",6,"Front",10.016695022583,10.9364477904,0.0918219797790972,-0.919752767817
"456",6,"Front",8.2796688079834,10.4425167448848,0.261223967656284,-2.1628479369014
"457",6,"Front",6.14754104614258,9.34227003315693,0.519675909934584,-3.19472898701435
"458",6,"Front",7.85340309143066,7.59759175112808,-0.0325733108722907,0.255811340302579
"459",6,"Front",7.28155326843262,8.45648375392837,0.16135712288055,-1.17493048549575
"460",6,"Front",5.8422589302063,10.0417674988205,0.718815892753646,-4.1995085686142
"461",6,"Front",10.3626937866211,10.8459553318783,0.0466347414299862,-0.4832615452572
"462",6,"Front",2.75735282897949,8.94206689333463,2.24298972527362,-6.18471406435514
"463",6,"Front",7.00934553146362,5.78378105868355,-0.17484720467535,1.22556447278007
"464",6,"Front",3.46020746231079,12.4390692209855,2.59489116085498,-8.97886175867471
"465",6,"Front",13.9968891143799,6.50510643923181,-0.535246268933523,7.49178267514809
"466",6,"Front",10.6666669845581,6.48279464220438,-0.392238020406058,4.18387234235372
"467",6,"Front",10.6257371902466,8.93330869481017,-0.159276336797593,1.69242849543643
"468",6,"Front",5.39083576202393,6.57578277612892,0.219807663674791,-1.18494701410499
"469",6,"Front",4.74683523178101,9.83245033403567,1.07136962922274,-5.08561510225466
"470",6,"Front",3.93184781074524,5.11620840133329,0.301222388962091,-1.18436059058805
"471",6,"Front",3.93184781074524,4.61972292388111,0.17494957746228,-0.68787511313587
"472",6,"Front",3.85604095458984,5.32545864829829,0.381069006012346,-1.46941769370845
"473",6,"Front",3.94218134880066,5.03196753247678,0.276442427999328,-1.08978618367612
"474",6,"Front",2.52100825309753,4.85320700653801,0.92510556067198,-2.33219875344048
"475",6,"Back",9.26640892028809,4.1400643533579,-0.553218038511818,5.12634456693019
"476",6,"Back",12.2249383926392,2.68529383773508,-0.780342955400746,9.53964455490412
"477",6,"Back",12.5962219238281,9.3922405843599,-0.254360502604934,3.2039813394682
"478",6,"Back",12.958963394165,4.29646855013895,-0.668455846393276,8.66249484402605
"479",6,"Back",9.48616600036621,5.96669461668416,-0.371010941991336,3.51947138368205
"480",6,"Back",8.00533676147461,7.09750235196195,-0.113403650160176,0.90783440951266
"481",6,"Back",5.11945390701294,6.67965582198517,0.30475944179026,-1.56020191497223
"482",6,"Back",5.46946239471436,4.96615695593165,-0.0920210072692153,0.50330543878271
"483",6,"Back",7.02576112747192,5.17054905614747,-0.264058518025934,1.85521207132445
"484",6,"Back",9.47119140625,4.36201154048035,-0.539444262777555,5.10917986576965
"485",6,"Back",6.04838705062866,11.15181643322,0.843766997692533,-5.10342938259134
"486",6,"Back",8.45864582061768,9.27138639520033,0.0960840058584345,-0.812740574582651
"487",6,"Back",10.8043222427368,8.0245391820106,-0.257284353268425,2.7797830607262
"488",6,"Back",7.18849849700928,4.79737116792255,-0.332632375186771,2.39112732908673
"489",6,"Back",7.3649754524231,3.51173657766936,-0.523184211494692,3.85323887475374
"490",6,"Back",7.2874493598938,5.89437942433053,-0.191160153129842,1.39306993556327
"491",6,"Back",7.92951536178589,6.08604132131277,-0.232482561211399,1.84347404047312
"492",6,"Back",7.79220819473267,6.6386951602685,-0.148034165109181,1.15351303446417
"493",6,"Back",7.79220819473267,8.3958163313099,0.0774630401925419,-0.603608136577231
"494",6,"Back",7.86713314056396,7.50118701251923,-0.0465158173258648,0.36594612804473
"495",6,"Back",7.17703342437744,7.98589261697705,0.112701048577013,-0.80885919259961
"496",6,"Back",5.99400615692139,7.14383996797821,0.191830602264078,-1.14983381105682
"497",6,"Back",5.65504264831543,6.34572630816922,0.122135888764612,-0.69068365985379
"498",6,"Back",5.63909769058228,6.66639995140902,0.182174935990631,-1.02730226082674
"499",6,"Back",6.75675678253174,8.09033050205162,0.197368909736039,-1.33357371951988
"500",6,"Back",7.60456228256226,8.86352212157142,0.165553228736917,-1.25895983900916
"501",6,"Back",6.47482013702393,6.4489681127342,-0.00399270153342255,0.0258520242897307
"502",6,"Back",5.73613786697388,7.10701505291609,0.23898958109691,-1.37087718594221
"503",6,"Back",5.12820529937744,5.78207312623121,0.127504221980573,-0.65386782685377
"504",6,"Back",4.35413646697998,7.0350476838283,0.615715937518099,-2.68091121684832
"505",6,"Side",12.1065378189087,5.20284057928505,-0.570245378397204,6.90369723962365
"506",6,"Side",11.4068441390991,5.56321265869301,-0.512291691649923,5.84363148040609
"507",6,"Side",10.1010103225708,8.6029738346565,-0.148305609050505,1.4980364879143
"508",6,"Side",3.25027084350586,10.7996645288914,2.32269679939734,-7.54939368538554
"509",6,"Side",4.48765897750854,5.2247498364437,0.164248411617137,-0.737090858935161
"510",6,"Side",8.80626201629639,5.00456044274613,-0.431704344762288,3.80170157355026
"511",6,"Side",6.39658880233765,4.95150322842405,-0.225915033554367,1.4450855739136
"512",6,"Side",4.28877782821655,5.40070073052865,0.259263348872162,-1.1119229023121
"513",6,"Side",6.60065984725952,7.45759583986868,0.129825807182739,-0.85693599260916
"514",6,"Side",7.49999952316284,6.21590767856692,-0.171212256831505,1.28409184459592
"515",6,"Side",6.55021810531616,6.16852860065358,-0.0582712664716921,0.38168950466258
"516",6,"Side",8.25688076019287,6.60404922204492,-0.200176263428242,1.65283153814795
"517",6,"Side",6.55021810531616,4.16979175775059,-0.363411768782724,2.38042634756557
"518",6,"Side",7.31112909317017,5.47360821251163,-0.251332025086945,1.83752088065854
"519",6,"Side",12.2950820922852,5.6394367343895,-0.541325816935531,6.6556453578957
"520",6,"Side",12.2950820922852,4.44250079610767,-0.638676605592149,7.85258129617753
"521",6,"Side",10.6477375030518,4.75998499421165,-0.552958082142111,5.88775250884015
"522",6,"Side",10.6007070541382,9.8071542927655,-0.0748584747526742,0.7935527613727
"523",6,"Side",10.2214651107788,9.12323464859413,-0.107443546525102,1.09823046218467
"524",6,"Side",7.63358783721924,12.1517681292795,0.591881614308658,-4.51818029206026
"525",6,"Side",10.4620752334595,11.1126893380801,0.062187863316049,-0.650614104620601
"526",6,"Side",10.1265821456909,8.60985923215372,-0.149776389675818,1.51672291353718
"527",6,"Side",8.16696929931641,7.2803397407321,-0.108562861704221,0.88662955858431
"528",6,"Side",8.12274360656738,8.10429999283794,-0.00227061380030858,0.0184436137294401
"529",6,"Side",7.92951536178589,10.8674715247647,0.370508918759081,-2.93795616297881
"530",6,"Side",8.07899475097656,4.37087539785668,-0.45898276548226,3.70811935311988
"531",6,"Side",7.73195838928223,4.80061962296853,-0.379119832095452,2.9313387663137
"532",6,"Side",9.65665149688721,8.64443151887224,-0.104821011542278,1.01221997801497
"533",6,"Side",9.05660343170166,8.94591864719058,-0.0122214454177866,0.110684784511081
"534",6,"Side",9.0361442565918,8.15566244181215,-0.0974399909715191,0.88048181477965
"535",6,"Side",9.40438938140869,9.35541887026363,-0.00520719731595418,0.0489705111450593
"536",7,"Front",7.86026191711426,9.56865783869432,0.217345928112185,-1.70839592158006
"537",7,"Front",3.61445784568787,8.9271964746064,1.46985768149344,-5.31273862891853
"538",7,"Front",5.02512550354004,8.95348228730093,0.781743019352151,-3.92835678376089
"539",7,"Front",8.02854537963867,9.03670207303565,0.125571525815098,-1.00815669339698
"540",7,"Front",5.21285820007324,7.00545135072228,0.343879131533609,-1.79259315064904
"541",7,"Front",5.28634357452393,8.32217822216779,0.574278724953524,-3.03583464764386
"542",7,"Front",6.22406673431396,5.90105311745879,-0.0518975182374509,0.32301361685517
"543",7,"Front",5.22193241119385,5.49815265860809,0.0528961743783064,-0.27622024741424
"544",7,"Front",8.34105587005615,10.3446511754578,0.240208834063134,-2.00359530540165
"545",7,"Front",9.98336124420166,9.57980063381878,-0.0404233204139807,0.403560610382881
"546",7,"Front",6.10376405715942,8.21211705580928,0.345418495686586,-2.10835299864986
"547",7,"Front",5.46448087692261,4.98742126989631,-0.0873019080441841,0.4770596070263
"548",7,"Front",7.05329179763794,7.47477934870332,0.0597575661347983,-0.42148755106538
"549",7,"Front",7.53768825531006,8.29314892034768,0.100224450713443,-0.755460665037619
"550",7,"Front",8.33333396911621,10.7086942752603,0.285043214990219,-2.37536030614409
"551",7,"Front",5.32386875152588,7.37664447660887,0.385579701696185,-2.05277572508299
"552",7,"Front",3.63636350631714,7.95023504119394,1.18631471451704,-4.3138715348768
"553",7,"Front",4.52830171585083,5.08013762569052,0.121863768023241,-0.55183590983969
"554",7,"Front",7.32302713394165,5.86144953507772,-0.199586533291627,1.46157759886393
"555",7,"Front",6.85453176498413,8.57299599941906,0.25070483197898,-1.71846423443493
"556",7,"Front",6.30252075195312,5.06307429534757,-0.196658845783483,1.23944645660555
"557",7,"Front",6.30252075195312,5.4449302482735,-0.136071032120578,0.85759050367962
"558",7,"Front",10.7398567199707,6.74951806795135,-0.371544868433798,3.99033865201935
"559",7,"Front",5.40053987503052,6.29269089442566,0.165196635899313,-0.89215101939514
"560",7,"Front",8.68306827545166,7.5171040732474,-0.134280206629334,1.16596420220426
"561",7,"Front",8.22669124603271,5.2182448851804,-0.365693359684931,3.00844636085231
"562",7,"Front",5.50458717346191,8.99658572834574,0.634379735453924,-3.49199855488383
"563",7,"Back",9.20245361328125,6.4614101443222,-0.297860069080174,2.74104346895905
"564",7,"Back",9.39457130432129,10.507977481008,0.11851591101071,-1.11340617668671
"565",7,"Back",7.81928777694702,10.361977257625,0.32518172411743,-2.54268948067798
"566",7,"Back",8.16882228851318,7.69934011146208,-0.057472443452623,0.4694821770511
"567",7,"Back",8.49858379364014,6.5643462211132,-0.227595281695571,1.93423757252694
"568",7,"Back",9.82800960540771,4.08495163100808,-0.584356162130692,5.74305797439963
"569",7,"Back",8.62069034576416,4.16391299289819,-0.516986131517395,4.45677735286597
"570",7,"Back",7.69230794906616,8.86896227965767,0.152965057871137,-1.17665433059151
"571",7,"Back",5.29100561141968,6.41550817129224,0.212530970945395,-1.12450255987256
"572",7,"Back",9.77198696136475,7.53217737448399,-0.229207181276053,2.23980958688076
"573",7,"Back",12.7840909957886,5.94606520201669,-0.534885569574288,6.83802579377191
"574",7,"Back",12.6689186096191,4.27278903912169,-0.662734510277973,8.39612957049741
"575",7,"Back",10.7449855804443,7.79228771262204,-0.274797750608072,2.95269786782226
"576",7,"Back",10.3896102905273,13.251215639651,0.275429517479858,-2.8616053491237
"577",7,"Back",12.307692527771,9.87153994355555,-0.197937393928109,2.43615258421545
"578",7,"Back",8.06993961334229,4.68640785783407,-0.419275969539365,3.38353175550822
"579",7,"Back",3.31125831604004,6.70645607176103,1.02534971049354,-3.39519775572099
"580",7,"Back",9.02934551239014,6.9802907313589,-0.226932813482385,2.04905478103124
"581",7,"Back",12.0080051422119,10.0553949271215,-0.162609042215211,1.9526102150904
"582",7,"Back",8.49858379364014,11.9986818092173,0.411844855633057,-3.50009801557716
"583",7,"Back",8.93743801116943,13.1589713454064,0.472342670121031,-4.22153333423697
"584",7,"Back",8.74635601043701,7.22192516252965,-0.174293253794867,1.52443084790736
"585",7,"Back",8.81057262420654,7.95648889590939,-0.0969385038550848,0.85408372829715
"586",7,"Back",5.13698625564575,10.4611031063359,1.03642808949289,-5.32411685069015
"587",7,"Back",5.13698625564575,5.06413870840378,-0.0141809893226613,0.0728475472419703
"588",7,"Back",5.41516256332397,8.321576107999,0.536717690501058,-2.90641354467503
"589",7,"Back",8.75486373901367,10.871793916984,0.241800471266824,-2.11693017797033
"590",7,"Back",11.3314456939697,5.92143904656178,-0.477433047248948,5.41000664740792
"591",7,"Back",11.3207550048828,5.11022113172498,-0.548597144844061,6.21053387315782
"592",7,"Side",10.0066709518433,4.9125525885465,-0.509072236692107,5.0941183632968
"593",7,"Side",9.38967132568359,4.68176212485731,-0.501392331800659,4.70790920082628
"594",7,"Side",9.92555809020996,6.88623842151367,-0.306211463483762,3.03931966869629
"595",7,"Side",10.3448276519775,11.4284773856315,0.104752806920553,-1.083649733654
"596",7,"Side",11.5384616851807,9.67489051821309,-0.161509499083493,1.86357116696761
"597",7,"Side",5.8422589302063,5.48062192051949,-0.0619002023030909,0.36163700968681
"598",7,"Side",8.5470085144043,8.00907076343445,-0.0629387171035647,0.537937750969851
"599",7,"Side",9.26640892028809,6.28854309007167,-0.32136136618109,2.97786583021642
"600",7,"Side",9.50871658325195,11.2798394865749,0.18626308690728,-1.77112290332295
"601",7,"Side",9.66183567047119,9.98480457427559,0.0334272818147247,-0.3229689038044
"602",7,"Side",8.01068115234375,7.60031589892676,-0.051227260904889,0.41036525341699
"603",7,"Side",7.22891569137573,7.19009259541687,-0.00537052825296832,0.0388230959588594
"604",7,"Side",8.72938919067383,6.65583663673956,-0.237536958043935,2.07355255393427
"605",7,"Side",9.76403617858887,4.33056974582932,-0.556477498995176,5.43346643275955
"606",7,"Side",9.29512023925781,2.29849359709948,-0.752720401895198,6.99662664215833
"607",7,"Side",9.25925922393799,4.54582627705834,-0.509050760204877,4.71343294687965
"608",7,"Side",8.00533676147461,5.45774918805656,-0.318236152872197,2.54758757341805
"609",7,"Side",7.88781785964966,5.0501978909723,-0.35974714669735,2.83761996867736
"610",7,"Side",4.36681222915649,6.577918515788,0.506343339397173,-2.21110628663151
"611",7,"Side",8.5531005859375,3.29063950112958,-0.615269402239949,5.26246108480792
"612",7,"Side",8.37988758087158,8.02844820460523,-0.0419384356740736,0.351439376266351
"613",7,"Side",7.14285755157471,11.0038475386538,0.540538567261207,-3.86098998707909
"614",7,"Side",10.4094381332397,7.97774541623904,-0.233604608229114,2.43169271700066
"615",7,"Side",10.0586757659912,5.18629328792181,-0.484396017072458,4.87238247806939
"616",7,"Side",9.13242053985596,7.43586758776573,-0.185772539129805,1.69655295209023
"617",7,"Side",8.00533676147461,5.6325964147568,-0.29639481978279,2.37274034671781
"618",7,"Side",7.61421346664429,5.74205818469217,-0.245876385020397,1.87215528195212
"619",7,"Side",7.5885329246521,4.97970594556193,-0.343785420053346,2.60882697909017
"620",8,"Front",9.02708148956299,5.12543053084823,-0.432216211100543,3.90165095871476
"621",8,"Front",7.39523410797119,7.7064453943734,0.0420826821515713,-0.311211286402211
"622",8,"Front",7.08103895187378,10.661183237293,0.505595903334474,-3.58014428541922
"623",8,"Front",2.33644866943359,10.5218204485145,3.50333901453321,-8.18537177908091
"624",8,"Front",6.36267280578613,9.05459234471302,0.423079988724062,-2.69191953892689
"625",8,"Front",7.15990447998047,9.72007067076665,0.357569880707845,-2.56016619078618
"626",8,"Front",7.74526691436768,9.32808759244151,0.204359732927687,-1.58282067807383
"627",8,"Front",7.75862073898315,8.60794053554234,0.109467884193873,-0.849319796559191
"628",8,"Front",9.53137397766113,9.23077098827732,-0.0315382640622789,0.30060298938381
"629",8,"Front",8.00533676147461,16.0568479558123,1.00576795633199,-8.05151119433769
"630",8,"Front",9.68523025512695,8.45932130505038,-0.12657509607762,1.22590895007657
"631",8,"Front",7.15137100219727,9.72650242585762,0.360089194487202,-2.57513142366035
"632",8,"Front",4.11240577697754,8.68184806933065,1.11113604545889,-4.56944229235311
"633",8,"Front",8,11.0806004256869,0.385075053210862,-3.0806004256869
"634",8,"Front",5.91715955734253,9.37958181516257,0.585149381940117,-3.46242225782004
"635",8,"Front",4.25833940505981,7.53137265789815,0.768617280470712,-3.27303325283834
"636",8,"Front",5.11945390701294,7.70345712137161,0.504741962969711,-2.58400321435867
"637",8,"Front",6.65188503265381,8.82754244720883,0.327073814997525,-2.17565741455502
"638",8,"Front",6.01805448532104,7.25321096977275,0.20524182482303,-1.23515648445171
"639",8,"Front",8.04289531707764,9.474074038796,0.177943223838747,-1.43117872171836
"640",8,"Front",8.5470085144043,12.2037918679603,0.427843653998146,-3.656783353556
"641",8,"Front",9.73235988616943,11.4819546408185,0.179770864940517,-1.74959475464907
"642",8,"Front",9.40438938140869,10.5514717485047,0.121973083054563,-1.14708236709601
"643",8,"Front",9.16030502319336,11.1831312191505,0.220825200780483,-2.02282619595714
"644",8,"Front",9.19540214538574,9.49772510289024,0.0328776221773188,-0.302322957504499
"645",8,"Back",10.5782785415649,9.53829037512523,-0.0983135547389187,1.03998816643967
"646",8,"Back",12.4172191619873,8.64804966575744,-0.303543768299458,3.76916949622986
"647",8,"Back",11.6459627151489,11.8969723308962,0.0215533590383894,-0.2510096157473
"648",8,"Back",10.6609802246094,4.87719059873997,-0.542519496708037,5.78378962586943
"649",8,"Back",9.02934551239014,7.81274149129893,-0.134738893247775,1.21660402109121
"650",8,"Back",8.5531005859375,7.53319514628278,-0.119243943106619,1.01990543965472
"651",8,"Back",6.42398262023926,7.4541313997146,0.160359832890858,-1.03014877947534
"652",8,"Back",9.79591846466064,11.279425816671,0.15144137401329,-1.48350735201036
"653",8,"Back",13.667426109314,4.2252648971337,-0.690851454887011,9.4421612121803
"654",8,"Back",12.8865976333618,3.81592204828391,-0.703884442049703,9.07067558507789
"655",8,"Back",9.41422557830811,3.93527274036779,-0.581986568344475,5.47895283794032
"656",8,"Back",8.48256397247314,4.4458231984168,-0.475886864768248,4.03674077405634
"657",8,"Back",6.82335138320923,4.73464301667761,-0.306111798913284,2.08870836653162
"658",8,"Back",6.64697170257568,4.65633769181223,-0.299479838313752,1.99063401076345
"659",8,"Back",9.38967132568359,4.68704429550394,-0.500829780624647,4.70262703017965
"660",8,"Back",13.0057802200317,7.30913684109119,-0.438008584072984,5.69664337894051
"661",8,"Back",10.7372941970825,3.37536998520455,-0.685640541904711,7.36192421187795
"662",8,"Back",8.9887638092041,2.82556686364347,-0.685655678175656,6.16319694556063
