Height,Position,Distance (m),Time,bpm,sensor-bpm,deviation,percent-error
1,Front,0.6,0.0,17.229002,18.959641945928517,1.730639945928516,0.10044922775727322
1,Front,0.6,10.0,15.21739101,15.051287502668298,-0.16610350733170165,-0.010915373550074905
1,Front,0.6,20.0,15.48672581,17.548931650087802,2.0622058400878025,0.13315957584502508
1,Front,0.6,30.0,16.29327965,17.807482838112087,1.5142031881120879,0.09293421709066953
1,Front,0.6,40.0,17.5953083,16.783146748367177,-0.8121615516328227,-0.04615784718207084
1,Front,0.6,50.0,16.34241295,13.968077190916183,-2.3743357590838166,-0.14528673130143957
1,Front,0.6,60.0,15.0,6.021559571789925,-8.978440428210074,-0.598562695214005
1,Front,0.6,70.0,15.47531319,8.115913719595017,-7.359399470404982,-0.47555738485218874
1,Front,0.6,80.0,17.48542786,17.577701956379997,0.09227409637999529,0.005277199798529567
1,Front,0.6,90.0,17.7909565,9.050484979624672,-8.740471520375328,-0.49128733018797094
1,Front,0.6,100.0,17.36613655,16.570975496647172,-0.7951610533528282,-0.04578802263033157
1,Front,0.6,110.0,16.35991859,15.953152242272335,-0.4067663477276646,-0.024863592412758127
1,Front,0.6,120.0,16.77316284,17.08480562549288,0.3116427854928787,0.018579846178425268
1,Front,0.6,130.0,16.90821266,16.442413509910864,-0.4657991500891363,-0.027548692428684907
1,Front,0.6,140.0,16.52892494,15.0032886992318,-1.5256362407681987,-0.09230099636281601
1,Front,0.6,150.0,16.18341255,7.1013241297142375,-9.082088420285762,-0.5611973613244978
1,Front,0.6,160.0,15.83710384,8.189226746625863,-7.647877093374136,-0.4829088178393946
1,Front,0.6,170.0,15.38461494,14.881328942550049,-0.503285997449952,-0.03271359077966965
1,Front,0.6,180.0,14.29543877,10.7865776861383,-3.508861083861701,-0.2454531924704051
1,Front,0.6,190.0,14.02961826,8.229859935296458,-5.799758324703541,-0.4133938798063591
1,Front,0.6,200.0,14.41317749,15.115805095827907,0.7026276058279066,0.048748973383238796
1,Front,0.6,210.0,14.64435196,13.619925039504388,-1.0244269204956122,-0.06995372163232358
1,Front,0.6,220.0,15.57863522,17.456115412684348,1.877480192684347,0.12051634601945233
1,Front,0.6,230.0,16.01067352,15.81112950079867,-0.19954401920133158,-0.012463187070304558
1,Front,0.6,240.0,15.18438148,12.505129109724962,-2.679252370275039,-0.17644790957102843
1,Front,0.6,250.0,13.68821335,13.743425270089348,0.05521192008934861,0.004033537370992877
1,Front,0.6,260.0,14.16048527,15.05236143162818,0.8918761616281792,0.06298344616181216
1,Front,0.6,270.0,15.53254414,16.08253724163441,0.5499931016344082,0.03540908023033039
1,Front,0.6,280.0,15.32846642,14.684699408064708,-0.6437670119352923,-0.041998135644889405
1,Front,0.6,290.0,14.84098911,13.792811857646583,-1.0481772523534172,-0.07062718290434869
1,Front,0.6,300.0,14.01869106,14.090282111091703,0.07159105109170305,0.005106828503837722
2,Front,0.6,0.0,5.836575985,6.16152732772515,0.32495134272515,0.05567499567559387
2,Front,0.6,10.0,6.10997963,5.868430397373186,-0.24154923262681383,-0.03953355776192888
2,Front,0.6,20.0,5.8139534,5.160286699324781,-0.6536667006752186,-0.11243067422508385
2,Front,0.6,30.0,5.940593719,4.85793615997655,-1.08265755902345,-0.18224736621202525
2,Front,0.6,40.0,6.198347092,5.46998086488908,-0.7283662271109197,-0.11750975159990601
2,Front,0.6,50.0,6.217616558,5.503518507250907,-0.7140980507490928,-0.11485077024093529
2,Front,0.6,60.0,6.024096489,5.98301642204727,-0.04108006695272959,-0.006819290997038608
2,Front,0.6,70.0,5.819592476,6.036518496425867,0.21692602042586628,0.0372751221533929
2,Front,0.6,80.0,6.147541046,6.145781536895793,-0.0017595091042066358,-0.00028621347804607013
2,Front,0.6,90.0,6.103764057,6.219200691684857,0.11543663468485654,0.01891236843476444
2,Front,0.6,100.0,5.946481705,5.864530620886312,-0.08195108411368768,-0.013781440552449774
2,Front,0.6,110.0,5.946481705,6.0318409853996355,0.08535928039963547,0.014354585557349406
2,Front,0.6,120.0,5.853658676,6.040463805736159,0.18680512973615837,0.03191254223654334
2,Front,0.6,130.0,6.036217213,6.325914620294721,0.2896974072947218,0.047993204530614
2,Front,0.6,140.0,5.940593719,5.739772071407466,-0.20082164759253374,-0.03380497928182483
2,Front,0.6,150.0,5.905511856,5.848988219154827,-0.056523636845173364,-0.00957133576622073
2,Front,0.6,160.0,6.079027653,6.248976188382572,0.16994853538257182,0.02795653270284142
2,Front,0.6,170.0,6.066733837,6.124572696520144,0.057838859520144226,0.009533772384638773
2,Front,0.6,180.0,6.396588802,6.203177660765547,-0.1934111412344528,-0.030236606919922627
2,Front,0.6,190.0,6.507592678,6.0236872996500255,-0.4839053783499745,-0.0743601209070594
2,Front,0.6,200.0,5.719733238,5.5235777116776426,-0.19615552632235733,-0.03429452356609316
2,Front,0.6,210.0,5.415162563,6.15055270327945,0.73539014027945,0.13580204319333378
2,Front,0.6,220.0,5.940593719,6.147456501309601,0.2068627823096012,0.034821903684135985
2,Front,0.6,230.0,6.282722473,6.1836232877497235,-0.09909918525027628,-0.01577328708631569
2,Front,0.6,240.0,6.147541046,6.001457584347988,-0.1460834616520117,-0.02376290952088288
2,Front,0.6,250.0,5.859375,5.9605573908977805,0.10118239089778047,0.017268461379887867
2,Front,0.6,260.0,5.964214325,6.058043020441771,0.0938286954417702,0.015731945622489044
2,Front,0.6,270.0,6.289308548,6.226549854123091,-0.06275869387690935,-0.009978631736372135
2,Front,0.6,280.0,6.141248703,5.838443901726006,-0.3028048012739939,-0.04930671528187318
2,Front,0.6,290.0,5.994006157,6.1271611083371935,0.13315495133719324,0.022214683777341544
2,Front,0.6,300.0,5.853658676,6.057734123816604,0.2040754478166038,0.03486288817168536
3,Front,0.6,0.0,8.005336761,10.99262831245733,2.9872915514573286,0.3731625090415517
3,Front,0.6,10.0,12.05787849,13.196859105607471,1.1389806156074709,0.0944594537548264
3,Front,0.6,20.0,10.83815002,11.351547925756956,0.5133979057569551,0.047369514613616236
3,Front,0.6,30.0,14.11290359,10.003570997005971,-4.109332592994029,-0.2911755590752979
3,Front,0.6,40.0,12.61387539,4.235950353836539,-8.377925036163461,-0.6641832725575594
3,Front,0.6,50.0,14.17322826,2.681688892388651,-11.491539367611349,-0.8107919492161871
3,Front,0.6,60.0,15.83710384,8.598672805555204,-7.238431034444796,-0.45705522345333033
3,Front,0.6,70.0,13.66742611,7.087288507855347,-6.580137602144652,-0.4814467295586976
3,Front,0.6,80.0,15.44117641,8.692908213495581,-6.748268196504419,-0.4370307039646352
3,Front,0.6,90.0,14.54293633,8.921788827668127,-5.621147502331873,-0.3865208080940469
3,Front,0.6,100.0,16.01067352,6.9916676632720565,-9.019005856727944,-0.56331208337124
3,Front,0.6,110.0,14.27600288,8.321145585640437,-5.954857294359563,-0.4171235705410255
3,Front,0.6,120.0,14.5328722,13.42199367329544,-1.1108785267045604,-0.07643902123522152
3,Front,0.6,130.0,13.148283,8.231278642857468,-4.917004357142531,-0.37396550995613126
3,Front,0.6,140.0,13.52569866,7.826346420912994,-5.6993522390870055,-0.42137211410319897
3,Front,0.6,150.0,9.237874985,4.6462742182566785,-4.591600766743321,-0.4970407993395595
3,Front,0.6,160.0,11.92368793,4.637065388264787,-7.286622541735213,-0.6111047676283166
3,Front,0.6,170.0,14.56310654,11.23475165312112,-3.3283548868788806,-0.22854703958506375
3,Front,0.6,180.0,12.84796524,9.732505021465514,-3.115460218534487,-0.2424866630892665
3,Front,0.6,190.0,14.01869106,15.51258970841101,1.49389864841101,0.10656477427294199
3,Front,0.6,200.0,14.91300774,8.296597016443739,-6.61641072355626,-0.44366708841768904
3,Front,0.6,210.0,14.1065836,4.876953384307276,-9.229630215692724,-0.6542782063612287
3,Front,0.6,220.0,12.96456337,12.451864953123492,-0.5126984168765087,-0.03954613836536083
3,Front,0.6,230.0,14.70588207,14.912583009807506,0.20670093980750615,0.014055664177341397
3,Front,0.6,240.0,13.80368137,9.822573587540102,-3.9811077824598975,-0.2884091334585694
3,Front,0.6,250.0,14.1065836,12.66023975118657,-1.4463438488134308,-0.10252970455677382
3,Front,0.6,260.0,13.36302853,11.854882517225471,-1.508146012774528,-0.11285959686374539
3,Front,0.6,270.0,12.86633301,12.638501634738349,-0.2278313752616512,-0.017707560894357047
3,Front,0.6,280.0,12.72534561,12.705342287724166,-0.020003322275833568,-0.0015719276229412813
