2.848948025703430176e+01,4.454590458753241222e+00
2.849048185348510742e+01,4.450354827513314682e+00
2.849137830734252930e+01,4.446426909636331359e+00
2.849178981781005859e+01,4.442720771860788176e+00
2.849178981781005859e+01,4.439420650806107815e+00
2.849279427528381348e+01,4.436442354368812069e+00
2.849579501152038574e+01,4.433996142462586221e+00
2.849579501152038574e+01,4.431969445182092571e+00
2.849679422378540039e+01,4.430403607948035116e+00
2.849679422378540039e+01,4.429388520903213333e+00
2.849779462814331055e+01,4.429030686657412730e+00
2.849879431724548340e+01,4.429179399254902449e+00
2.849879431724548340e+01,4.429917509931177833e+00
2.849960112571716309e+01,4.431266907566434377e+00
2.849960112571716309e+01,4.433168669376744475e+00
2.850064086914062500e+01,4.435842415065968325e+00
2.850064086914062500e+01,4.439248829889615777e+00
2.850164008140563965e+01,4.443500338675449690e+00
2.850164008140563965e+01,4.448379467409583121e+00
2.850263977050781250e+01,4.454119892754160759e+00
2.850263977050781250e+01,4.460618930198371856e+00
2.850363993644714355e+01,4.467870624487857434e+00
2.850363993644714355e+01,4.475873293250363538e+00
2.850464010238647461e+01,4.484749645220603043e+00
2.850464010238647461e+01,4.494422725278159447e+00
2.850664019584655762e+01,4.504803377016916244e+00
2.850784564018249512e+01,4.515951682805624756e+00
2.850784564018249512e+01,4.527810944566513562e+00
2.850902700424194336e+01,4.540325014315706120e+00
2.850902700424194336e+01,4.553442790318217526e+00
2.851098036766052246e+01,4.567236700850492603e+00
2.851098036766052246e+01,4.581558267916190808e+00
2.851198148727416992e+01,4.596363380654946873e+00
2.851198148727416992e+01,4.611770199249367153e+00
2.851198148727416992e+01,4.627776666104041148e+00
2.851298141479492188e+01,4.643945976722547719e+00
2.851298141479492188e+01,4.660396462625510772e+00
2.851398229598999023e+01,1.003514277675654753e+01
2.851498103141784668e+01,1.002272690981206971e+01
2.851627659797668457e+01,1.000983326730715994e+01
2.851627659797668457e+01,9.996518251299583824e+00
2.851627659797668457e+01,9.982726434219296507e+00
2.851728224754333496e+01,9.968503467382626937e+00
2.851728224754333496e+01,9.953858329241894509e+00
2.851828122138977051e+01,9.938664451266188138e+00
2.851928138732910156e+01,9.923066212255674756e+00
2.851928138732910156e+01,9.907069560754923288e+00
2.852028226852416992e+01,9.890710531842875852e+00
2.852028226852416992e+01,9.873937985921321214e+00
2.852128219604492188e+01,9.856866303902179993e+00
2.852128219604492188e+01,9.839454481458513868e+00
2.852228188514709473e+01,9.821738448122680154e+00
2.852228188514709473e+01,9.803649744709867164e+00
2.852328133583068848e+01,9.785266507440120165e+00
2.852431130409240723e+01,9.766531752162050495e+00
2.852431130409240723e+01,9.747557835723906550e+00
2.852431130409240723e+01,9.728306643343588078e+00
2.852528095245361328e+01,9.708804903906417039e+00
2.852528095245361328e+01,9.688941599802873839e+00
2.852528095245361328e+01,9.668746042123746776e+00
2.852746033668518066e+01,9.648220669699329122e+00
2.852846574783325195e+01,9.627350558647094658e+00
2.852846574783325195e+01,9.606113955309449892e+00
2.852946543693542480e+01,9.584536361536210691e+00
2.852946543693542480e+01,9.562618728517819022e+00
2.853046560287475586e+01,9.540338257799959365e+00
2.853146576881408691e+01,9.517699490480028501e+00
2.853146576881408691e+01,9.494613599901910561e+00
2.853246521949768066e+01,9.470970883207712632e+00
2.853246521949768066e+01,9.446818455224889277e+00
2.853346490859985352e+01,9.422132378636504768e+00
2.853346490859985352e+01,9.396877339631876325e+00
2.853346490859985352e+01,9.371009957344350383e+00
2.853446507453918457e+01,9.344512464792938289e+00
2.853446507453918457e+01,9.317362757514816352e+00
2.853546524047851562e+01,9.289567831404706766e+00
2.853646540641784668e+01,9.261138177862974885e+00
2.853646540641784668e+01,9.232091732759615255e+00
2.853646540641784668e+01,9.202453257370191153e+00
2.853746461868286133e+01,9.172253606676191495e+00
2.853746461868286133e+01,9.141530881934039954e+00
2.853746461868286133e+01,9.110324162386662650e+00
3.417348170280456543e+01,9.078675284603543005e+00
3.417557096481323242e+01,9.046628004453314276e+00
3.417733120918273926e+01,9.014226583891174371e+00
3.417843961715698242e+01,8.981518858558583673e+00
3.418143773078918457e+01,8.948557031924066152e+00
3.418251705169677734e+01,8.915396837446738942e+00
3.418343663215637207e+01,8.882097959354476657e+00
3.418443536758422852e+01,8.848717537641586972e+00
3.419143438339233398e+01,8.815306295896284894e+00
3.419143438339233398e+01,8.781929507558109194e+00
3.419343328475952148e+01,8.748667332798607532e+00
3.419343328475952148e+01,8.715591814991570985e+00
3.419443535804748535e+01,8.682794669437397417e+00
3.419443535804748535e+01,8.650304631606895001e+00
3.419443535804748535e+01,8.618195199019298869e+00
3.419543457031250000e+01,8.586546953863644305e+00
3.419543457031250000e+01,8.555395287291039708e+00
3.419643449783325195e+01,8.524670784243358668e+00
3.419743585586547852e+01,8.494650507549042828e+00
3.419743585586547852e+01,8.465231909366192298e+00
3.419743585586547852e+01,8.436391601451358468e+00
3.419852757453918457e+01,8.408180122255776823e+00
3.419911503791809082e+01,8.380699557468760830e+00
3.419911503791809082e+01,8.353918138256487325e+00
3.420012760162353516e+01,8.328151531706465605e+00
3.420012760162353516e+01,8.303075355365743704e+00
3.420112419128417969e+01,8.278677562854474203e+00
3.420112419128417969e+01,8.255116642189722853e+00
3.420212388038635254e+01,8.232233045556620610e+00
3.420212388038635254e+01,8.210060278693960711e+00
3.420312333106994629e+01,8.182811132819681532e+00
3.420312333106994629e+01,8.155693250084912194e+00
3.420312333106994629e+01,8.131323339491579816e+00
3.420413064956665039e+01,8.109115488480959755e+00
3.420413064956665039e+01,8.088200506742280638e+00
3.420512318611145020e+01,8.068238930956200150e+00
3.420512318611145020e+01,8.048767425097896222e+00
3.420612525939941406e+01,8.029567925313919829e+00
3.420612525939941406e+01,8.010460375168223734e+00
3.420712351799011230e+01,7.991461411438906204e+00
3.420712351799011230e+01,7.972483254509993067e+00
3.420712351799011230e+01,7.953717355679411405e+00
3.420812320709228516e+01,7.935036619682199088e+00
3.420812320709228516e+01,7.916712426811706393e+00
3.420812320709228516e+01,7.898712134027085163e+00
3.420912241935729980e+01,7.880974235058669564e+00
3.420912241935729980e+01,7.863565541338992659e+00
3.421012353897094727e+01,7.846474153802900808e+00
3.421012353897094727e+01,7.829614264376124844e+00
3.421012353897094727e+01,7.813056981585903671e+00
3.421112370491027832e+01,7.796731116483130108e+00
3.421112370491027832e+01,7.780654037480806196e+00
3.421112370491027832e+01,7.764969010280900363e+00
3.421212220191955566e+01,7.749806047069919046e+00
3.421212220191955566e+01,7.735343987799688570e+00
3.421212220191955566e+01,7.721635829013787422e+00
